Wavelength (nm)	Reflectance
496	0.4124515
497	0.4220629
498	0.4369343
499	0.4522526
500	0.4639226
501	0.4710702
502	0.470826
503	0.4622151
504	0.4457682
505	0.4253129
506	0.409212
507	0.4016249
508	0.4039027
509	0.4104966
510	0.4251456
511	0.4455615
512	0.4671174
513	0.4813332
514	0.4849024
515	0.4785557
516	0.4630614
517	0.4412407
518	0.4158597
519	0.3903206
520	0.3710319
521	0.3644225
522	0.3745626
523	0.3980121
524	0.4283705
525	0.458604
526	0.4842155
527	0.5027931
528	0.51177
529	0.5095894
530	0.4944105
531	0.463957
532	0.4248876
533	0.3825431
534	0.3456161
535	0.3261458
536	0.3296054
537	0.3524413
538	0.3867558
539	0.42366
540	0.4582063
541	0.4877883
542	0.5094018
543	0.5214415
544	0.5223254
545	0.5100335
546	0.4873759
547	0.4553445
548	0.4162753
549	0.374289
550	0.3302427
551	0.2914901
552	0.2708365
553	0.2802039
554	0.3274948
555	0.388066
556	0.4416709
557	0.4834309
558	0.5123526
559	0.5339812
560	0.5502049
561	0.5568292
562	0.5533636
563	0.5391105
564	0.5101072
565	0.4664949
566	0.4141731
567	0.3577632
568	0.3055615
569	0.2672382
570	0.2482911
571	0.2574204
572	0.2934729
573	0.3475314
574	0.4080388
575	0.4642571
576	0.5118015
577	0.5489421
578	0.5755449
579	0.5920564
580	0.5953697
581	0.5873769
582	0.5700311
583	0.5431376
584	0.5065397
585	0.4611772
586	0.4097596
587	0.3525462
588	0.2955829
589	0.2482579
590	0.2212298
591	0.2204306
592	0.246497
593	0.2939714
594	0.3526332
595	0.4128289
596	0.4680085
597	0.5142099
598	0.5510778
599	0.5787836
600	0.5978656
601	0.6088734
602	0.6118819
603	0.6058111
604	0.5919749
605	0.5698878
606	0.5388599
607	0.4981932
608	0.4476819
609	0.3882571
610	0.3226254
611	0.2573538
612	0.2029428
613	0.1716123
614	0.1717731
615	0.2023022
616	0.2560457
617	0.3216368
618	0.3887464
619	0.4505673
620	0.5037161
621	0.5462772
622	0.5790543
623	0.6030233
624	0.6203753
625	0.6308194
626	0.6347714
627	0.6330362
628	0.6252434
629	0.6109507
630	0.5899302
631	0.5612424
632	0.5237184
633	0.4763869
634	0.4189296
635	0.3522407
636	0.2796954
637	0.2085836
638	0.1500606
639	0.1172186
640	0.1201401
641	0.1582739
642	0.2218792
643	0.2980072
644	0.3743585
645	0.4434508
646	0.5022489
647	0.5503848
648	0.5889272
649	0.6189545
650	0.6408163
651	0.6562201
652	0.6659583
653	0.6706809
654	0.6708078
655	0.6662231
656	0.6567779
657	0.642453
658	0.6225958
659	0.59652
660	0.5629579
661	0.5206923
662	0.4691386
663	0.4079712
664	0.3384532
665	0.2635015
666	0.1898621
667	0.128248
668	0.0905539
669	0.0854758
670	0.1145994
671	0.1710325
672	0.2430392
673	0.3194148
674	0.3920414
675	0.4560822
676	0.5108899
677	0.5565491
678	0.59377
679	0.623736
680	0.6475046
681	0.6658836
682	0.6789372
683	0.6877142
684	0.6927267
685	0.6941934
686	0.6925782
687	0.687473
688	0.6787273
689	0.666015
690	0.6487837
691	0.626678
692	0.5990319
693	0.5651164
694	0.5241149
695	0.4751973
696	0.4179744
697	0.3526794
698	0.2811966
699	0.2080851
700	0.1406164
701	0.0886297
702	0.0612054
703	0.0637977
704	0.0959146
705	0.1510296
706	0.2194943
707	0.2922579
708	0.3627072
709	0.4276386
710	0.4850928
711	0.5341622
712	0.5753274
713	0.6088073
714	0.6357123
715	0.657593
716	0.6750999
717	0.6887408
718	0.699021
719	0.7063572
720	0.7109704
721	0.7129677
722	0.7122583
723	0.7089714
724	0.7030343
725	0.6943009
726	0.6825839
727	0.6674767
728	0.6485705
729	0.6253593
730	0.5974481
731	0.5642617
732	0.5251112
733	0.4794338
734	0.4273987
735	0.3694916
736	0.3059291
737	0.2389757
738	0.1726152
739	0.1114771
740	0.0650616
741	0.0406207
742	0.0425038
743	0.0706043
744	0.1200957
745	0.1832931
746	0.2524743
747	0.3215903
748	0.3871503
749	0.4463173
750	0.4982897
751	0.5431251
752	0.5808507
753	0.6125759
754	0.6393314
755	0.6617374
756	0.6803311
757	0.6950031
758	0.7068602
759	0.7162003
760	0.7232596
761	0.728267
762	0.7314037
763	0.7326827
764	0.7321434
765	0.729785
766	0.7256187
767	0.7195775
768	0.7115267
769	0.7013036
770	0.6886981
771	0.6727167
772	0.6535105
773	0.6307037
774	0.6038172
775	0.5722418
776	0.5347554
777	0.4912897
778	0.4414418
779	0.385162
780	0.3234057
781	0.2586532
782	0.1928285
783	0.1303508
784	0.0769852
785	0.0389139
786	0.0214373
787	0.0274541
788	0.056034
789	0.1029573
790	0.1618912
791	0.2262559
792	0.2915256
793	0.354169
794	0.4120743
795	0.4644385
796	0.5112235
797	0.5519885
798	0.5872098
799	0.6174584
800	0.6433931
801	0.6659259
802	0.6849589
803	0.7009319
804	0.714216
805	0.7251194
806	0.73358
807	0.7402577
808	0.7453156
809	0.7488587
810	0.750962
811	0.7515965
812	0.7509063
813	0.7489423
814	0.7456795
815	0.7410709
816	0.7349421
817	0.7270139
818	0.7173111
819	0.7056621
820	0.6918578
821	0.6756487
822	0.6563444
823	0.6338521
824	0.6077899
825	0.5777161
826	0.5431728
827	0.5039777
828	0.4599256
829	0.4106337
830	0.3563145
831	0.2977338
832	0.236454
833	0.1750566
834	0.1172317
835	0.0675793
836	0.0309945
837	0.0116698
838	0.0120062
839	0.0319067
840	0.0688129
841	0.1184632
842	0.1759875
843	0.2368729
844	0.2975365
845	0.3554927
846	0.4092494
847	0.4580838
848	0.5018051
849	0.5405543
850	0.5746568
851	0.604523
852	0.6305862
853	0.6532653
854	0.67295
855	0.6899863
856	0.7046782
857	0.7172883
858	0.7280408
859	0.737125
860	0.744699
861	0.7508936
862	0.7558146
863	0.7595463
864	0.762153
865	0.7636811
866	0.7641602
867	0.7636039
868	0.7620105
869	0.759363
870	0.7556286
871	0.7507585
872	0.7446868
873	0.737329
874	0.7285809
875	0.7183162
876	0.7063843
877	0.6926087
878	0.6767841
879	0.6586752
880	0.6380161
881	0.6145117
882	0.5878432
883	0.5576787
884	0.5236938
885	0.4856072
886	0.44411
887	0.3999274
888	0.3520768
889	0.3011003
890	0.2479851
891	0.1942703
892	0.1421066
893	0.0942133
894	0.0536809
895	0.023595
896	0.0065294
897	0.0040355
898	0.0163011
899	0.0421113
900	0.0791253
901	0.1243682
902	0.1747383
903	0.2274245
904	0.2801425
905	0.3312106
906	0.379511
907	0.4243932
908	0.4655594
909	0.5029596
910	0.5367046
911	0.5670006
912	0.5941035
913	0.6182875
914	0.6398254
915	0.658977
916	0.6759817
917	0.6910592
918	0.7044034
919	0.7161868
920	0.726561
921	0.735658
922	0.7435923
923	0.7504626
924	0.7563532
925	0.7613359
926	0.7654708
927	0.7688078
928	0.771387
929	0.7732403
930	0.7743912
931	0.7748558
932	0.7746429
933	0.7737543
934	0.7721849
935	0.7699226
936	0.7669482
937	0.7632353
938	0.7587497
939	0.7534491
940	0.7472825
941	0.7401894
942	0.732099
943	0.7229296
944	0.7125872
945	0.7009648
946	0.6879417
947	0.6733831
948	0.6571368
949	0.639038
950	0.6189072
951	0.5965537
952	0.5717801
953	0.5443902
954	0.5144297
955	0.4821545
956	0.4469883
957	0.4089218
958	0.3680806
959	0.3247445
960	0.2794368
961	0.2329432
962	0.1863922
963	0.1412341
964	0.0992452
965	0.0623935
966	0.0326988
967	0.0119695
968	0.0015724
969	0.0022
970	0.0137638
971	0.0354091
972	0.0656667
973	0.1026686
974	0.1444237
975	0.1890071
976	0.2347455
977	0.2802621
978	0.3245313
979	0.3668189
980	0.4066715
981	0.4438283
982	0.4782011
983	0.5097985
984	0.5387177
985	0.56509
986	0.5890817
987	0.6108692
988	0.6306239
989	0.6485202
990	0.6647159
991	0.6793643
992	0.6926
993	0.7045508
994	0.7153273
995	0.7250328
996	0.7337559
997	0.7415786
998	0.7485707
999	0.7547964
1000	0.7603098
1001	0.7649842
1002	0.7690609
1003	0.7725747
1004	0.7755554
1005	0.7780273
1006	0.7800118
1007	0.7815256
1008	0.7825825
1009	0.7831924
1010	0.7833623
1011	0.783096
1012	0.782394
1013	0.7812543
1014	0.7796714
1015	0.7776372
1016	0.77514
1017	0.7721656
1018	0.7686958
1019	0.7647088
1020	0.7601803
1021	0.7550802
1022	0.7493765
1023	0.7430301
1024	0.736
1025	0.7282369
1026	0.7196893
1027	0.7102965
1028	0.6999952
1029	0.6887115
1030	0.6763693
1031	0.6628809
1032	0.6481571
1033	0.6320985
1034	0.6145995
1035	0.5955563
1036	0.5748556
1037	0.552394
1038	0.5280655
1039	0.5017865
1040	0.4734848
1041	0.4431322
1042	0.410736
1043	0.3763814
1044	0.3402253
1045	0.3025475
1046	0.2637443
1047	0.2243796
1048	0.1851675
1049	0.1470058
1050	0.1109307
1051	0.0764515
1052	0.0466314
1053	0.0233045
1054	0.0076393
1055	0.0004449
1056	0.0016985
1057	0.0103312
1058	0.0258467
1059	0.0475077
1060	0.0743585
1061	0.1053348
1062	0.1393351
1063	0.1753205
1064	0.2123406
1065	0.2495927
1066	0.2864203
1067	0.3223062
1068	0.3568815
1069	0.3898789
1070	0.421142
1071	0.4505753
1072	0.4781605
1073	0.5039101
1074	0.5278788
1075	0.5501321
1076	0.5707566
1077	0.5898415
1078	0.6074864
1079	0.6237824
1080	0.638824
1081	0.6526993
1082	0.6654909
1083	0.677281
1084	0.6881404
1085	0.6981391
1086	0.7072973
1087	0.7157116
1088	0.7234427
1089	0.730539
1090	0.7370417
1091	0.7430094
1092	0.7484579
1093	0.7534155
1094	0.7579099
1095	0.7619681
1096	0.7656029
1097	0.7688451
1098	0.7717159
1099	0.7742308
1100	0.7764046
1101	0.7782472
1102	0.7797716
1103	0.780987
1104	0.7819011
1105	0.7825195
1106	0.7828461
1107	0.7828845
1108	0.7826366
1109	0.782103
1110	0.7812827
1111	0.7801733
1112	0.7787717
1113	0.7770731
1114	0.7750719
1115	0.7727602
1116	0.7701296
1117	0.7671693
1118	0.7638685
1119	0.760213
1120	0.7561886
1121	0.7517778
1122	0.7469631
1123	0.7417229
1124	0.736036
1125	0.7298764
1126	0.723218
1127	0.7160313
1128	0.708284
1129	0.6999433
1130	0.6909704
1131	0.6813784
1132	0.6710927
1133	0.6600593
1134	0.648229
1135	0.6355548
1136	0.6219112
1137	0.6072905
1138	0.5916509
1139	0.5749404
1140	0.557101
1141	0.538183
1142	0.5180756
1143	0.4967211
1144	0.4740889
1145	0.4501618
1146	0.424949
1147	0.3984735
1148	0.3708
1149	0.3420183
1150	0.3122747
1151	0.2817545
1152	0.2507143
1153	0.2194609
1154	0.1883804
1155	0.1579114
1156	0.1285651
1157	0.1008892
1158	0.0754738
1159	0.0529073
1160	0.0337564
1161	0.0185387
1162	0.0076767
1163	0.0014809
1164	0.0001182
1165	0.0036055
1166	0.0118072
1167	0.0244437
1168	0.0411199
1169	0.0613428
1170	0.0845679
1171	0.1102143
1172	0.1377134
1173	0.1665117
1174	0.1961089
1175	0.226061
1176	0.2558278
1177	0.2852117
1178	0.3139891
1179	0.3419664
1180	0.3689878
1181	0.39508
1182	0.4200583
1183	0.443854
1184	0.4664464
1185	0.4878444
1186	0.5079937
1187	0.5269896
1188	0.5448839
1189	0.5617238
1190	0.5775524
1191	0.5924489
1192	0.6064382
1193	0.619559
1194	0.6318622
1195	0.6433918
1196	0.6541588
1197	0.6642361
1198	0.6736755
1199	0.6825125
1200	0.6907845
1201	0.6985154
1202	0.7057446
1203	0.7125013
1204	0.7188135
1205	0.724705
1206	0.7302096
1207	0.7353398
1208	0.7401116
1209	0.7445443
1210	0.7486539
1211	0.7524533
1212	0.7559592
1213	0.7591864
1214	0.7621462
1215	0.76485
1216	0.7672965
1217	0.7695061
1218	0.7714892
1219	0.7732533
1220	0.7748046
1221	0.7761539
1222	0.7773002
1223	0.7782464
1224	0.7789964
1225	0.7795533
1226	0.7799198
1227	0.7800978
1228	0.7800889
1229	0.779894
1230	0.7795133
1231	0.7789521
1232	0.7782078
1233	0.7772783
1234	0.7761618
1235	0.7748562
1236	0.7733585
1237	0.7716657
1238	0.7697737
1239	0.767678
1240	0.765374
1241	0.7628396
1242	0.7600784
1243	0.7570864
1244	0.7538568
1245	0.7503803
1246	0.7466715
1247	0.742706
1248	0.7384688
1249	0.733948
1250	0.7291324
1251	0.724008
1252	0.7185622
1253	0.7127798
1254	0.7066442
1255	0.7001402
1256	0.6932487
1257	0.6859524
1258	0.6782299
1259	0.6700622
1260	0.6614256
1261	0.6522992
1262	0.6426571
1263	0.632477
1264	0.6217311
1265	0.6103959
1266	0.5984425
1267	0.5858469
1268	0.5725816
1269	0.5586193
1270	0.5439384
1271	0.5285667
1272	0.5124524
1273	0.4955621
1274	0.4778867
1275	0.4594151
1276	0.440128
1277	0.4200441
1278	0.3991909
1279	0.3775938
1280	0.3553012
1281	0.3323156
1282	0.3087572
1283	0.2847337
1284	0.2603724
1285	0.2358172
1286	0.2113764
1287	0.1871442
1288	0.1632973
1289	0.1400797
1290	0.1177444
1291	0.0965685
1292	0.076828
1293	0.0588083
1294	0.0427788
1295	0.0289989
1296	0.0176375
1297	0.0089681
1298	0.0031576
1299	0.0003054
1300	0.000452
1301	0.0035541
1302	0.0095189
1303	0.0182238
1304	0.0294944
1305	0.0431219
1306	0.0588625
1307	0.0764584
1308	0.0956337
1309	0.1161183
1310	0.1376391
1311	0.1599435
1312	0.1827866
1313	0.2059532
1314	0.2292408
1315	0.2524776
1316	0.2755155
1317	0.2982219
1318	0.3204955
1319	0.3422452
1320	0.3634075
1321	0.383926
1322	0.4037672
1323	0.4229011
1324	0.4413166
1325	0.4590034
1326	0.4758716
1327	0.4920044
1328	0.5074408
1329	0.5221925
1330	0.5362803
1331	0.5497957
1332	0.5626973
1333	0.5749893
1334	0.5866924
1335	0.5978326
1336	0.608431
1337	0.6185128
1338	0.6280987
1339	0.6372129
1340	0.6458748
1341	0.6540619
1342	0.6618313
1343	0.6692152
1344	0.6762298
1345	0.6828935
1346	0.6892351
1347	0.6952584
1348	0.7009752
1349	0.7063981
1350	0.7115415
1351	0.7164218
1352	0.7210473
1353	0.7254265
1354	0.729571
1355	0.7334896
1356	0.7371807
1357	0.7406625
1358	0.743947
1359	0.7470409
1360	0.749952
1361	0.7526862
1362	0.7552501
1363	0.7576498
1364	0.7598899
1365	0.7619761
1366	0.7639126
1367	0.765704
1368	0.7673541
1369	0.7688668
1370	0.7702452
1371	0.7714928
1372	0.7726121
1373	0.773606
1374	0.7744766
1375	0.7752261
1376	0.7758564
1377	0.7763691
1378	0.7767656
1379	0.7770471
1380	0.7772147
1381	0.7772691
1382	0.777211
1383	0.7770406
1384	0.7767583
1385	0.7763641
1386	0.7758576
1387	0.7752387
1388	0.7745067
1389	0.7736609
1390	0.7727003
1391	0.7716326
1392	0.7704515
1393	0.7691536
1394	0.7677372
1395	0.7662002
1396	0.7645284
1397	0.7627267
1398	0.760796
1399	0.758733
1400	0.7565352
1401	0.754199
1402	0.7517214
1403	0.7490981
1404	0.7463259
1405	0.7433998
1406	0.7403378
1407	0.7371206
1408	0.7337389
1409	0.7301871
1410	0.7264594
1411	0.7225509
1412	0.7184547
1413	0.7141653
1414	0.7096752
1415	0.7049783
1416	0.7000324
1417	0.694853
1418	0.6894389
1419	0.6837827
1420	0.6778744
1421	0.6717477
1422	0.6653644
1423	0.6587062
1424	0.6517623
1425	0.6445216
1426	0.6369751
1427	0.6291104
1428	0.620918
1429	0.612385
1430	0.6035019
1431	0.5942552
1432	0.5846357
1433	0.5746299
1434	0.5642288
1435	0.5534195
1436	0.5421941
1437	0.5305404
1438	0.5184521
1439	0.505919
1440	0.4929372
1441	0.4795004
1442	0.4656042
1443	0.4512507
1444	0.4364386
1445	0.4211758
1446	0.4054674
1447	0.3893288
1448	0.3727732
1449	0.3558257
1450	0.3385096
1451	0.3208618
1452	0.302918
1453	0.2847287
1454	0.2663443
1455	0.2478305
1456	0.2292925
1457	0.2107785
1458	0.1923694
1459	0.1741551
1460	0.1562407
1461	0.1387762
1462	0.1218415
1463	0.1055384
1464	0.0899909
1465	0.0753171
1466	0.06158
1467	0.0489524
1468	0.0375683
1469	0.0275316
1470	0.0189412
1471	0.0118797
1472	0.0064158
1473	0.0026036
1474	0.0004773
1475	5.4e-05
1476	0.0013169
1477	0.0042303
1478	0.0087569
1479	0.0148406
1480	0.0224126
1481	0.0313878
1482	0.0416735
1483	0.0531639
1484	0.0657514
1485	0.0793188
1486	0.0938506
1487	0.1091634
1488	0.1251175
1489	0.1416003
1490	0.1584983
1491	0.1755974
1492	0.1928797
1493	0.2102893
1494	0.2277421
1495	0.2451691
1496	0.2625014
1497	0.2796849
1498	0.2966652
1499	0.3134021
1500	0.3298544
1501	0.3460998
1502	0.3620241
1503	0.3775804
1504	0.3927534
1505	0.407527
1506	0.4218024
1507	0.4356464
1508	0.449083
1509	0.4621086
1510	0.4747275
1511	0.4869403
1512	0.4987543
1513	0.510173
1514	0.5212058
1515	0.5318582
1516	0.5421212
1517	0.552018
1518	0.5615642
1519	0.5707705
1520	0.5796445
1521	0.5882313
1522	0.5965111
1523	0.6044871
1524	0.6121675
1525	0.6195637
1526	0.6266472
1527	0.6334594
1528	0.6400172
1529	0.6463308
1530	0.6524072
1531	0.658256
1532	0.6638839
1533	0.6692998
1534	0.67451
1535	0.6795222
1536	0.6843592
1537	0.6890136
1538	0.693489
1539	0.6977905
1540	0.7019251
1541	0.7058976
1542	0.7097143
1543	0.7133796
1544	0.7168993
1545	0.7202774
1546	0.7234992
1547	0.7265853
1548	0.7295458
1549	0.7323839
1550	0.7351037
1551	0.7377248
1552	0.7402366
1553	0.7426387
1554	0.7449336
1555	0.7471249
1556	0.7492149
1557	0.7512068
1558	0.7531029
1559	0.7549058
1560	0.7566176
1561	0.7582315
1562	0.7597577
1563	0.7612007
1564	0.7625621
1565	0.7638437
1566	0.7650474
1567	0.7661743
1568	0.7672263
1569	0.7682043
1570	0.7691099
1571	0.7699479
1572	0.7707156
1573	0.7714128
1574	0.7720406
1575	0.7725998
1576	0.7730899
1577	0.7735136
1578	0.7738721
1579	0.7741661
1580	0.774396
1581	0.7745623
1582	0.7746655
1583	0.7747058
1584	0.7746836
1585	0.7745991
1586	0.7744493
1587	0.7742356
1588	0.7739587
1589	0.7736187
1590	0.7732154
1591	0.7727541
1592	0.7722315
1593	0.7716462
1594	0.7709979
1595	0.7702862
1596	0.7695108
1597	0.7686711
1598	0.7677665
1599	0.7667966
1600	0.7657606
1601	0.7646579
1602	0.7634875
1603	0.7622489
1604	0.760941
1605	0.7595629
1606	0.7581134
1607	0.7565918
1608	0.7549965
1609	0.7533268
1610	0.7515809
1611	0.7497578
1612	0.747856
1613	0.7458738
1614	0.74381
1615	0.7416625
1616	0.7394302
1617	0.7371106
1618	0.7347025
1619	0.7322033
1620	0.7296117
1621	0.7269248
1622	0.7241411
1623	0.7212577
1624	0.7182729
1625	0.7151835
1626	0.7119876
1627	0.7086819
1628	0.7052645
1629	0.701732
1630	0.6980811
1631	0.6943098
1632	0.6904138
1633	0.686391
1634	0.6822372
1635	0.6779497
1636	0.6735598
1637	0.6690407
1638	0.664379
1639	0.6595721
1640	0.6546152
1641	0.6494641
1642	0.644142
1643	0.638656
1644	0.6330013
1645	0.6271731
1646	0.6211683
1647	0.6149812
1648	0.6086088
1649	0.6020453
1650	0.5952877
1651	0.5883856
1652	0.581298
1653	0.5740058
1654	0.5665065
1655	0.5587942
1656	0.5508033
1657	0.542572
1658	0.5341139
1659	0.5254247
1660	0.5165003
1661	0.5074124
1662	0.4981062
1663	0.4885643
1664	0.4787829
1665	0.4687634
1666	0.4584295
1667	0.4478355
1668	0.436998
1669	0.4259217
1670	0.4146071
1671	0.4031336
1672	0.3914525
1673	0.3795549
1674	0.3674459
1675	0.3551374
1676	0.3425495
1677	0.3297574
1678	0.3168003
1679	0.3036919
1680	0.2904534
1681	0.277207
1682	0.2639012
1683	0.2505315
1684	0.2371272
1685	0.2237141
1686	0.2102208
1687	0.1967577
1688	0.1833902
1689	0.1701541
1690	0.1570925
1691	0.1443453
1692	0.1318758
1693	0.1197056
1694	0.1078771
1695	0.0964385
1696	0.0854335
1697	0.0749107
1698	0.0649135
1699	0.0554889
1700	0.0466785
1701	0.0385257
1702	0.0310683
1703	0.0243446
1704	0.0183867
1705	0.0132256
1706	0.0088559
1707	0.0053368
1708	0.0026959
1709	0.0009448
1710	9.09e-05
1711	0.0001321
1712	0.0010521
1713	0.0028418
1714	0.0054874
1715	0.0089716
1716	0.0132709
1717	0.0183597
1718	0.0242065
1719	0.0307788
1720	0.0380386
1721	0.0459483
1722	0.0544652
1723	0.0635474
1724	0.0731524
1725	0.0832337
1726	0.093749
1727	0.1046516
1728	0.1159
1729	0.1274488
1730	0.1392584
1731	0.1512859
1732	0.1634948
1733	0.1758452
1734	0.1883045
1735	0.2008365
1736	0.2134126
1737	0.2260007
1738	0.2385751
1739	0.2511119
1740	0.2635855
1741	0.2759773
1742	0.2882657
1743	0.300436
1744	0.3124702
1745	0.3243571
1746	0.336082
1747	0.347637
1748	0.3590103
1749	0.3701967
1750	0.3811869
1751	0.3919781
1752	0.4025635
1753	0.4129409
1754	0.4231087
1755	0.4330631
1756	0.4428053
1757	0.4523328
1758	0.4616478
1759	0.4707492
1760	0.4796402
1761	0.4883204
1762	0.4967938
1763	0.505061
1764	0.5131263
1765	0.5209908
1766	0.5286593
1767	0.5361334
1768	0.543418
1769	0.5505151
1770	0.5574291
1771	0.5641128
1772	0.5706102
1773	0.5769396
1774	0.5831031
1775	0.5891058
1776	0.5949949
1777	0.6007388
1778	0.6063286
1779	0.611769
1780	0.6170624
1781	0.6222137
1782	0.6272252
1783	0.6321015
1784	0.6368448
1785	0.6414591
1786	0.645948
1787	0.6503139
1788	0.6545607
1789	0.6586906
1790	0.6627075
1791	0.666584
1792	0.6703477
1793	0.6740081
1794	0.6775684
1795	0.6810305
1796	0.6844229
1797	0.6877266
1798	0.6909381
1799	0.6940592
1800	0.6970924
1801	0.7000402
1802	0.702904
1803	0.7056867
1804	0.7083894
1805	0.7110149
1806	0.7135643
1807	0.7160401
1808	0.7184434
1809	0.7207765
1810	0.7230405
1811	0.7252216
1812	0.727334
1813	0.7293836
1814	0.7313714
1815	0.7332992
1816	0.7351813
1817	0.7370081
1818	0.7387775
1819	0.7404904
1820	0.7421483
1821	0.7437408
1822	0.7452787
1823	0.7467655
1824	0.7482026
1825	0.7495905
1826	0.7509398
1827	0.7522433
1828	0.7534996
1829	0.7547095
1830	0.7558739
1831	0.7569898
1832	0.7580612
1833	0.7590898
1834	0.7600761
1835	0.761021
1836	0.7619249
1837	0.7627887
1838	0.7636126
1839	0.7643975
1840	0.7651437
1841	0.7658539
1842	0.7665265
1843	0.7671616
1844	0.7677597
1845	0.7683211
1846	0.7688437
1847	0.7693306
1848	0.7697827
1849	0.7702004
1850	0.7705839
1851	0.7709346
1852	0.7712514
1853	0.7715342
1854	0.7717833
1855	0.7719989
1856	0.7721816
1857	0.7723319
1858	0.7724501
