Wavelength (nm)	Reflectance
258	0.7086647
259	0.7120198
260	0.7156942
261	0.7195529
262	0.722532
263	0.7254791
264	0.7285982
265	0.7317588
266	0.7344421
267	0.7370371
268	0.7391104
269	0.7410403
270	0.7424393
271	0.7431347
272	0.7434332
273	0.7431372
274	0.7422577
275	0.7409238
276	0.7392595
277	0.7373332
278	0.7351579
279	0.7327708
280	0.7303413
281	0.727797
282	0.7252088
283	0.722646
284	0.7200432
285	0.7171962
286	0.7137673
287	0.7098859
288	0.70451
289	0.6982834
290	0.6909809
291	0.6833103
292	0.6754588
293	0.6677676
294	0.660346
295	0.6532817
296	0.6467445
297	0.6405941
298	0.6348947
299	0.6296607
300	0.624754
301	0.6201686
302	0.6159094
303	0.6119852
304	0.6082944
305	0.6048487
306	0.601612
307	0.5985833
308	0.5957686
309	0.5931711
310	0.5906923
311	0.5884247
312	0.5863153
313	0.5843695
314	0.5825289
315	0.5808091
316	0.5792256
317	0.5777486
318	0.5763924
319	0.5751221
320	0.5739479
321	0.5728247
322	0.5717551
323	0.5707601
324	0.5698642
325	0.569036
326	0.568207
327	0.5674408
328	0.5667538
329	0.5661092
330	0.5655156
331	0.5649972
332	0.564529
333	0.5640973
334	0.5637064
335	0.5633942
336	0.5631683
337	0.5629861
338	0.5628436
339	0.5627416
340	0.5627195
341	0.5628205
342	0.5629637
343	0.5631812
344	0.5635057
345	0.5639425
346	0.5644882
347	0.565164
348	0.5659763
349	0.5669255
350	0.5680312
351	0.5692717
352	0.5707181
353	0.5724085
354	0.5742813
355	0.576343
356	0.5785105
357	0.5807816
358	0.5831241
359	0.5852838
360	0.5872942
361	0.5889744
362	0.5903377
363	0.5912367
364	0.5915618
365	0.5913525
366	0.5904662
367	0.589035
368	0.5870543
369	0.584747
370	0.5819251
371	0.5788862
372	0.5754916
373	0.571909
374	0.5680456
375	0.5640188
376	0.5599395
377	0.5557241
378	0.5516571
379	0.5476622
380	0.5437451
381	0.5399325
382	0.5361445
383	0.53246
384	0.5289837
385	0.52548
386	0.52225
387	0.5190029
388	0.5158962
389	0.5128954
390	0.5099074
391	0.5071488
392	0.5043674
393	0.5017371
394	0.4991763
395	0.4966388
396	0.4943088
397	0.4919617
398	0.4897355
399	0.4875744
400	0.4854075
401	0.483379
402	0.4813378
403	0.4793708
404	0.47749
405	0.4755979
406	0.4737648
407	0.4719337
408	0.4701161
409	0.4684115
410	0.4666977
411	0.4650302
412	0.463417
413	0.461796
414	0.4602632
415	0.4587585
416	0.4572462
417	0.4558255
418	0.4544021
419	0.4529869
420	0.45165
421	0.4503074
422	0.4489878
423	0.44773
424	0.4464676
425	0.4452193
426	0.4439933
427	0.442762
428	0.4415608
429	0.4403934
430	0.4392209
431	0.4380813
432	0.4369743
433	0.4358628
434	0.4347808
435	0.4337313
436	0.4326783
437	0.4316429
438	0.4306333
439	0.4296241
440	0.4286296
441	0.4276623
442	0.4266964
443	0.4257488
444	0.4248481
445	0.4239334
446	0.4230272
447	0.4221565
448	0.4212655
449	0.4203515
450	0.4194903
451	0.418673
452	0.4178521
453	0.4169784
454	0.4161188
455	0.41534
456	0.4145933
457	0.4138085
458	0.4129651
459	0.4121763
460	0.4115105
461	0.4108362
462	0.4100687
463	0.4092688
464	0.4085467
465	0.4078931
466	0.4072153
467	0.4065061
468	0.4057236
469	0.4049748
470	0.4044084
471	0.4039033
472	0.4032302
473	0.4023989
474	0.4015704
475	0.4009047
476	0.4008386
477	0.4012248
478	0.4001945
479	0.3984274
480	0.397156
481	0.3969118
482	0.3975155
483	0.3980967
484	0.3972622
485	0.3947624
486	0.3924357
487	0.3921014
488	0.3938803
489	0.3957826
490	0.3955224
491	0.3926684
492	0.3890459
493	0.3872538
494	0.388565
495	0.3918264
496	0.3940519
497	0.3926734
498	0.3885192
499	0.3843052
500	0.3827987
501	0.3845271
502	0.3888289
503	0.3924952
504	0.3921681
505	0.3865456
506	0.3808165
507	0.3783629
508	0.3799456
509	0.38353
510	0.3885467
511	0.3916112
512	0.3893232
513	0.380732
514	0.3720276
515	0.3688456
516	0.3729945
517	0.381462
518	0.3897477
519	0.3934297
520	0.3897047
521	0.379226
522	0.3667093
523	0.3593062
524	0.3617872
525	0.3732294
526	0.3876001
527	0.3987231
528	0.4006662
529	0.3904985
530	0.3699795
531	0.3493623
532	0.3410281
533	0.3497776
534	0.3704186
535	0.3912569
536	0.4025449
537	0.4012482
538	0.3886568
539	0.3698688
540	0.3513062
541	0.3393748
542	0.3408829
543	0.3563869
544	0.37921
545	0.3982546
546	0.4065024
547	0.4015392
548	0.3847411
549	0.361396
550	0.334826
551	0.313966
552	0.3125944
553	0.3382627
554	0.381879
555	0.4146079
556	0.4280281
557	0.4223913
558	0.4012821
559	0.3728747
560	0.3396605
561	0.3091407
562	0.295231
563	0.307629
564	0.3442663
565	0.3861301
566	0.417729
567	0.4329954
568	0.4303319
569	0.4119733
570	0.3816655
571	0.3410102
572	0.3006303
573	0.2762658
574	0.2811869
575	0.31568
576	0.3641698
577	0.4106747
578	0.4445492
579	0.4607254
580	0.4539927
581	0.4268825
582	0.3848203
583	0.3354714
584	0.2919021
585	0.2687917
586	0.2723745
587	0.3020605
588	0.346055
589	0.3904694
590	0.4254914
591	0.4470923
592	0.4535773
593	0.4436203
594	0.4172281
595	0.3760122
596	0.3250987
597	0.27608
598	0.2444347
599	0.2438351
600	0.275874
601	0.3284926
602	0.384948
603	0.4315206
604	0.4629871
605	0.4776105
606	0.4750844
607	0.4554594
608	0.4193301
609	0.3689437
610	0.3100359
611	0.2551087
612	0.2217669
613	0.2239059
614	0.2606682
615	0.3168639
616	0.3770198
617	0.4292903
618	0.467828
619	0.490656
620	0.4971675
621	0.4852281
622	0.4565992
623	0.4118151
624	0.3547691
625	0.2901603
626	0.2313586
627	0.1966899
628	0.1993786
629	0.2393972
630	0.3021097
631	0.3699461
632	0.430287
633	0.4766379
634	0.5071328
635	0.5221787
636	0.5220158
637	0.5064875
638	0.4748821
639	0.4264005
640	0.3608976
641	0.2844288
642	0.21047
643	0.1612356
644	0.1580077
645	0.2024783
646	0.2758614
647	0.3547702
648	0.4248698
649	0.4796315
650	0.5168119
651	0.5382092
652	0.5449447
653	0.5378745
654	0.5172166
655	0.4818635
656	0.431038
657	0.3664929
658	0.2913309
659	0.2157618
660	0.1566451
661	0.1350275
662	0.1610691
663	0.22466
664	0.3045208
665	0.3826358
666	0.448868
667	0.4996219
668	0.5350507
669	0.5565319
670	0.5650694
671	0.5609056
672	0.5440495
673	0.5136808
674	0.4685638
675	0.4081474
676	0.333701
677	0.2510953
678	0.1742734
679	0.1223663
680	0.112656
681	0.1493209
682	0.2185905
683	0.2999243
684	0.3778392
685	0.4442274
686	0.4968991
687	0.5358563
688	0.5622433
689	0.5771845
690	0.5813105
691	0.575094
692	0.5582622
693	0.5300932
694	0.489432
695	0.4350243
696	0.36675
697	0.2870808
698	0.204168
699	0.1338471
700	0.0957876
701	0.1032656
702	0.153195
703	0.2294672
704	0.3132689
705	0.3911027
706	0.4566203
707	0.50837
708	0.547
709	0.5741733
710	0.5908485
711	0.5975909
712	0.5948228
713	0.5826186
714	0.5609228
715	0.5287433
716	0.4848789
717	0.4289145
718	0.3617035
719	0.2845266
720	0.2039081
721	0.1319431
722	0.0851333
723	0.0783022
724	0.1137625
725	0.180536
726	0.2625222
727	0.3444539
728	0.41752
729	0.4782526
730	0.5253237
731	0.5606699
732	0.5860354
733	0.6025609
734	0.6113589
735	0.6131974
736	0.6078083
737	0.5949549
738	0.5740398
739	0.5430036
740	0.5013637
741	0.4479316
742	0.3821374
743	0.3048384
744	0.2211015
745	0.1416954
746	0.0824043
747	0.0591043
748	0.0794265
749	0.1375581
750	0.2175433
751	0.3029097
752	0.3813027
753	0.4483894
754	0.5036237
755	0.547467
756	0.5810697
757	0.6048491
758	0.6210507
759	0.6304339
760	0.6334666
761	0.6304482
762	0.6214283
763	0.6058785
764	0.5831543
765	0.5523572
766	0.5127993
767	0.4633848
768	0.4032572
769	0.3327574
770	0.2544329
771	0.1720798
772	0.0998417
773	0.0529003
774	0.043575
775	0.0747179
776	0.1393176
777	0.22156
778	0.3068056
779	0.3855692
780	0.4530555
781	0.5077321
782	0.551651
783	0.5860055
784	0.6120467
785	0.630959
786	0.643651
787	0.6504775
788	0.6517711
789	0.6476159
790	0.6379059
791	0.6223999
792	0.6004005
793	0.571042
794	0.5332568
795	0.4855489
796	0.4260687
797	0.3554616
798	0.2754688
799	0.1912729
800	0.1126045
801	0.0529763
802	0.0284338
803	0.0460676
804	0.100931
805	0.1791759
806	0.2617337
807	0.3414823
808	0.4131097
809	0.4744592
810	0.525396
811	0.565691
812	0.5975019
813	0.6224781
814	0.6415091
815	0.6553096
816	0.6644886
817	0.6692543
818	0.6695624
819	0.6654514
820	0.6567844
821	0.6432461
822	0.6239133
823	0.5982426
824	0.565324
825	0.5240767
826	0.4734066
827	0.4129018
828	0.342876
829	0.2647895
830	0.1834173
831	0.1074132
832	0.0487783
833	0.0196418
834	0.0270131
835	0.0690295
836	0.1360152
837	0.215362
838	0.2962254
839	0.371592
840	0.438022
841	0.494527
842	0.5414618
843	0.5797655
844	0.6105283
845	0.6347779
846	0.6533911
847	0.6670676
848	0.676333
849	0.6815501
850	0.6829322
851	0.6805516
852	0.6743441
853	0.664109
854	0.6495009
855	0.6300252
856	0.6050302
857	0.5737118
858	0.5351461
859	0.4883791
860	0.432627
861	0.3676588
862	0.29444
863	0.2160395
864	0.1385539
865	0.0713499
866	0.0255882
867	0.0106198
868	0.0298097
869	0.078819
870	0.1478281
871	0.2257847
872	0.3037543
873	0.3761034
874	0.4401089
875	0.4950135
876	0.5411534
877	0.5793574
878	0.6105951
879	0.6357975
880	0.6557784
881	0.6712085
882	0.6826155
883	0.6903938
884	0.6948162
885	0.696044
886	0.6941788
887	0.6894177
888	0.6816644
889	0.670712
890	0.6562628
891	0.6379225
892	0.6151957
893	0.5874878
894	0.5541197
895	0.5143713
896	0.4675734
897	0.4132826
898	0.3515779
899	0.2835107
900	0.2116835
901	0.1407705
902	0.0776502
903	0.0305501
904	0.0070061
905	0.0112305
906	0.042379
907	0.0949258
908	0.1608687
909	0.2322925
910	0.3030263
911	0.3691172
912	0.4285309
913	0.4805791
914	0.5253817
915	0.5634724
916	0.5955459
917	0.6223222
918	0.6444632
919	0.6625491
920	0.6770663
921	0.6884104
922	0.6968921
923	0.7027451
924	0.7061331
925	0.7071554
926	0.7058509
927	0.7021997
928	0.6961229
929	0.6874813
930	0.6760715
931	0.6616218
932	0.643788
933	0.622146
934	0.5961985
935	0.5653803
936	0.5290874
937	0.4867346
938	0.4378646
939	0.3823332
940	0.3205943
941	0.2540888
942	0.1856805
943	0.119965
944	0.0631451
945	0.0221431
946	0.0029092
947	0.0084961
948	0.0379307
949	0.0865956
950	0.1478693
951	0.2150437
952	0.282651
953	0.3469519
954	0.4054014
955	0.4567149
956	0.5018231
957	0.5410081
958	0.5747454
959	0.6035981
960	0.628114
961	0.6488092
962	0.6661309
963	0.6804692
964	0.6921437
965	0.7014204
966	0.7085068
967	0.713565
968	0.7167099
969	0.7180172
970	0.7175232
971	0.7152276
972	0.7110924
973	0.7050435
974	0.6969658
975	0.6867055
976	0.6740605
977	0.6587856
978	0.640579
979	0.6190936
980	0.5939243
981	0.5646346
982	0.5307566
983	0.4918556
984	0.4475728
985	0.3977716
986	0.3426773
987	0.2831206
988	0.2208296
989	0.1586319
990	0.1005868
991	0.0516738
992	0.0170938
993	0.0010767
994	0.0057255
995	0.0303508
996	0.0716966
997	0.1249415
998	0.184895
999	0.2470107
1000	0.3078331
