Wavelength (nm)	Reflectance
258	0.7086647
259	0.7120198
260	0.7156942
261	0.7195529
262	0.722532
263	0.7254791
264	0.7285982
265	0.7317588
266	0.7344421
267	0.7370371
268	0.7391104
269	0.7410403
270	0.7424393
271	0.7431347
272	0.7434332
273	0.7431372
274	0.7422577
275	0.7409238
276	0.7392595
277	0.7373332
278	0.7351579
279	0.7327708
280	0.7303413
281	0.727797
282	0.7252088
283	0.722646
284	0.7200432
285	0.7171962
286	0.7137673
287	0.7098859
288	0.70451
289	0.6982834
290	0.6909809
291	0.6833103
292	0.6754588
293	0.6677676
294	0.660346
295	0.6532817
296	0.6467445
297	0.6405941
298	0.6348947
299	0.6296607
300	0.624754
301	0.6201686
302	0.6159094
303	0.6119852
304	0.6082944
305	0.6048487
306	0.601612
307	0.5985833
308	0.5957686
309	0.5931711
310	0.5906923
311	0.5884247
312	0.5863153
313	0.5843695
314	0.5825289
315	0.5808091
316	0.5792256
317	0.5777486
318	0.5763924
319	0.5751221
320	0.5739479
321	0.5728247
322	0.5717551
323	0.5707601
324	0.5698642
325	0.569036
326	0.568207
327	0.5674408
328	0.5667538
329	0.5661092
330	0.5655156
331	0.5649972
332	0.564529
333	0.5640973
334	0.5637064
335	0.5633942
336	0.5631683
337	0.5629861
338	0.5628436
339	0.5627416
340	0.5627195
341	0.5628205
342	0.5629637
343	0.5631812
344	0.5635057
345	0.5639425
346	0.5644882
347	0.565164
348	0.5659763
349	0.5669255
350	0.5680312
351	0.5692717
352	0.5707181
353	0.5724085
354	0.5742813
355	0.576343
356	0.5785105
357	0.5807816
358	0.5831241
359	0.5852838
360	0.5872942
361	0.5889744
362	0.5903377
363	0.5912367
364	0.5915618
365	0.5913525
366	0.5904662
367	0.589035
368	0.5870543
369	0.584747
370	0.5819251
371	0.5788862
372	0.5754916
373	0.571909
374	0.5680456
375	0.5640188
376	0.5599395
377	0.5557241
378	0.5516571
379	0.5476622
380	0.5437451
381	0.5399325
382	0.5361445
383	0.53246
384	0.5289837
385	0.52548
386	0.52225
387	0.5190029
388	0.5158962
389	0.5128954
390	0.5099075
391	0.5071487
392	0.5043674
393	0.5017372
394	0.4991763
395	0.4966386
396	0.4943087
397	0.4919625
398	0.4897358
399	0.4875727
400	0.4854062
401	0.4833822
402	0.4813426
403	0.4793669
404	0.4774774
405	0.4755952
406	0.4737846
407	0.4719537
408	0.470103
409	0.4683669
410	0.4666716
411	0.4650761
412	0.4635159
413	0.4618408
414	0.4601629
415	0.4585715
416	0.4571522
417	0.4559551
418	0.4546967
419	0.453209
420	0.4515702
421	0.4498757
422	0.4484545
423	0.4475138
424	0.4469102
425	0.4462081
426	0.4448803
427	0.4428971
428	0.440715
429	0.4389329
430	0.4379779
431	0.4378962
432	0.4381759
433	0.4380384
434	0.4367755
435	0.4344333
436	0.4317162
437	0.4293407
438	0.4277363
439	0.4274988
440	0.4286565
441	0.4302548
442	0.4310884
443	0.4303424
444	0.4279198
445	0.4237008
446	0.4185965
447	0.4150513
448	0.4140812
449	0.4157549
450	0.4189689
451	0.4234471
452	0.427696
453	0.4290862
454	0.4263141
455	0.4203589
456	0.4126425
457	0.4053745
458	0.400296
459	0.3987809
460	0.4011784
461	0.4063205
462	0.412546
463	0.4179869
464	0.4210343
465	0.4210328
466	0.4179753
467	0.4135945
468	0.4065925
469	0.3976615
470	0.3890873
471	0.3843706
472	0.3839668
473	0.3878013
474	0.3930331
475	0.4028806
476	0.4176886
477	0.434395
478	0.4408481
479	0.4403931
480	0.4333823
481	0.422323
482	0.4074581
483	0.3878784
484	0.3659822
485	0.3473321
486	0.336539
487	0.3360385
488	0.3464657
489	0.3660046
490	0.3899581
491	0.4140572
492	0.4348549
493	0.450418
494	0.4594316
495	0.4610188
496	0.4546458
497	0.4394782
498	0.4182086
499	0.3925499
500	0.3651465
501	0.3380977
502	0.3146132
503	0.2994633
504	0.29685
505	0.3137338
506	0.3386179
507	0.3665148
508	0.393276
509	0.4193109
510	0.4443165
511	0.4658948
512	0.4823115
513	0.4871086
514	0.4819707
515	0.4692384
516	0.4492325
517	0.4238113
518	0.394001
519	0.3594296
520	0.3227101
521	0.2879664
522	0.2614815
523	0.2482924
524	0.2515881
525	0.2711897
526	0.3019635
527	0.3408931
528	0.383976
529	0.4266691
530	0.4649941
531	0.4933391
532	0.5137554
533	0.5263744
534	0.5314086
535	0.5275061
536	0.51563
537	0.4970153
538	0.4718692
539	0.4406322
540	0.4074411
541	0.3684433
542	0.3250995
543	0.2804344
544	0.2396608
545	0.2111453
546	0.1988378
547	0.2049552
548	0.2281591
549	0.2617163
550	0.3033178
551	0.3530737
552	0.406021
553	0.4579606
554	0.4982001
555	0.5233773
556	0.5405738
557	0.5506426
558	0.5542437
559	0.5573541
560	0.5599201
561	0.5570709
562	0.5485645
563	0.5340148
564	0.5098423
565	0.4753059
566	0.4343184
567	0.3874838
568	0.3363036
569	0.2838884
570	0.2328278
571	0.1861769
572	0.1501877
573	0.1311414
574	0.1333733
575	0.1581436
576	0.2000356
577	0.2528737
578	0.3102615
579	0.3670254
580	0.4176348
581	0.4602344
582	0.4955717
583	0.5240271
584	0.5461555
585	0.5629675
586	0.576571
587	0.585535
588	0.5900977
589	0.5904025
590	0.5864954
591	0.5794536
592	0.5687909
593	0.5535959
594	0.5335456
595	0.5082605
596	0.4773504
597	0.440697
598	0.3981947
599	0.3501944
600	0.2977798
601	0.2431056
602	0.1897944
603	0.1436335
604	0.1097757
605	0.0929197
606	0.0956362
607	0.1174746
608	0.1550687
609	0.2033636
610	0.2573093
611	0.3123598
612	0.3652124
613	0.4138233
614	0.4570446
615	0.4945139
616	0.5267745
617	0.55408
618	0.5767823
619	0.5952546
620	0.6097119
621	0.6192978
622	0.6254299
623	0.6282885
624	0.6291624
625	0.6270127
626	0.6217854
627	0.6139805
628	0.6030726
629	0.588742
630	0.5710146
631	0.5494549
632	0.5235466
633	0.4928522
634	0.4570835
635	0.4161261
636	0.3700626
637	0.3194753
638	0.2654413
639	0.2100411
640	0.156237
641	0.1087989
642	0.0725817
643	0.052225
644	0.0508927
645	0.0686928
646	0.1029335
647	0.1489051
648	0.2022616
649	0.2585824
650	0.3136288
651	0.3655934
652	0.4132426
653	0.4557257
654	0.4930644
655	0.5257391
656	0.554022
657	0.5778971
658	0.5982201
659	0.6153171
660	0.6297242
661	0.6415663
662	0.6508246
663	0.6576854
664	0.6624303
665	0.6650306
666	0.665547
667	0.6640161
668	0.6604554
669	0.6548071
670	0.6469849
671	0.6367469
672	0.6240355
673	0.6086768
674	0.5904151
675	0.568958
676	0.544147
677	0.5157048
678	0.4838401
679	0.4484298
680	0.4089724
681	0.3655749
682	0.3189117
683	0.2697754
684	0.2194565
685	0.169899
686	0.1236931
687	0.0835644
688	0.0525775
689	0.0334551
690	0.0280962
691	0.0369783
692	0.0591697
693	0.0925572
694	0.1343518
695	0.1814784
696	0.2310937
697	0.2809933
698	0.3294393
699	0.3751066
700	0.4173119
701	0.4555463
702	0.4898462
703	0.5204919
704	0.5476804
705	0.5715397
706	0.5923674
707	0.6105083
708	0.626201
709	0.639844
710	0.651548
711	0.6613146
712	0.6692912
713	0.6754602
714	0.6799812
715	0.6831126
716	0.684905
717	0.6854481
718	0.6848496
719	0.6830271
720	0.679968
721	0.6756028
722	0.6697269
723	0.6624476
724	0.6536891
725	0.6433596
726	0.6313496
727	0.6175006
728	0.6016673
729	0.5836876
730	0.5635204
731	0.5410024
732	0.5159326
733	0.4881643
734	0.457911
735	0.425332
736	0.3899433
737	0.3518745
738	0.3113965
739	0.2678598
740	0.2232452
741	0.1787522
742	0.1359315
743	0.0965134
744	0.0626771
745	0.0365654
746	0.0199262
747	0.0139315
748	0.0190696
749	0.0350531
750	0.0606673
751	0.0941221
752	0.1326466
753	0.1743076
754	0.2177401
755	0.2614592
756	0.3042847
757	0.3444198
758	0.3823428
759	0.4177495
760	0.4505029
761	0.4805242
762	0.5078769
763	0.5327658
764	0.5553247
765	0.5757028
766	0.5939087
767	0.6102117
768	0.6248241
769	0.6378761
770	0.6494876
771	0.6599105
772	0.669036
773	0.6769464
774	0.6837236
775	0.6894644
776	0.6943674
777	0.6982723
778	0.701223
779	0.703254
780	0.7043632
781	0.7045375
782	0.7038824
783	0.7023983
784	0.7000783
785	0.6969357
786	0.692975
787	0.6881061
788	0.6822924
789	0.675489
790	0.6676793
791	0.6588621
792	0.6489012
793	0.6377209
794	0.625237
795	0.611244
796	0.5953918
797	0.5778677
798	0.5585553
799	0.5373377
800	0.5140554
801	0.4882891
802	0.4602343
803	0.4298424
804	0.3971214
805	0.362159
806	0.3268668
807	0.2901053
808	0.2521985
809	0.2137355
810	0.1754835
811	0.1392747
812	0.1056101
813	0.0751153
814	0.0488986
815	0.0280148
816	0.0132209
817	0.0054242
818	0.0054657
819	0.0133078
820	0.0285042
821	0.0502588
822	0.0780545
823	0.1103391
824	0.1457914
825	0.1831904
826	0.2214546
827	0.2594499
828	0.2964497
829	0.3322001
830	0.3663377
831	0.3986271
832	0.4289359
833	0.4572114
834	0.4834593
835	0.5077272
836	0.5300907
837	0.5506429
838	0.5694855
839	0.5867267
840	0.6024716
841	0.6168231
842	0.629879
843	0.6417313
844	0.6524649
845	0.6621581
846	0.6708822
847	0.6787016
848	0.6856744
849	0.6918524
850	0.6972816
851	0.7020026
852	0.7060509
853	0.7094568
854	0.7122469
855	0.7144428
856	0.7160624
857	0.7171197
858	0.7176251
859	0.7175855
860	0.7170043
861	0.7158816
862	0.7142141
863	0.7119954
864	0.7092157
865	0.7058618
866	0.7019171
867	0.6973617
868	0.6921719
869	0.6863209
870	0.679777
871	0.6725056
872	0.6644677
873	0.6556205
874	0.6459169
875	0.6353056
876	0.6237316
877	0.611136
878	0.5974567
879	0.582629
880	0.5665865
881	0.5492624
882	0.5305915
883	0.5105129
884	0.4889729
885	0.4659304
886	0.4418566
887	0.417106
888	0.3910011
889	0.3635988
890	0.3349965
891	0.3053399
892	0.274832
893	0.2437406
894	0.212405
895	0.1812389
896	0.15073
897	0.121433
898	0.0939558
899	0.068938
900	0.0470225
901	0.0288158
902	0.0148563
903	0.0055717
904	0.0012479
905	0.0020064
906	0.0077947
907	0.0183921
908	0.0334279
909	0.0524114
910	0.0747681
911	0.0998778
912	0.1271111
913	0.1558595
914	0.1855594
915	0.2157079
916	0.2458699
917	0.2756871
918	0.3048669
919	0.3331831
920	0.3604676
921	0.3866024
922	0.4115116
923	0.4351536
924	0.4575144
925	0.4786011
926	0.4984372
927	0.5170578
928	0.5345064
929	0.5508317
930	0.5660857
931	0.5803219
932	0.5935931
933	0.6059533
934	0.6174531
935	0.6281413
936	0.6380648
937	0.6472674
938	0.6557908
939	0.6636734
940	0.6709512
941	0.6776577
942	0.6838234
943	0.6894767
944	0.6946435
945	0.6993476
946	0.7036106
947	0.7074518
948	0.7108892
949	0.7139387
950	0.7166143
951	0.7189286
952	0.7208927
953	0.7225161
954	0.7237984
955	0.7247447
956	0.7253861
957	0.7257267
958	0.7257696
959	0.7255166
960	0.7249687
961	0.7241258
962	0.7229867
963	0.7215491
964	0.7198103
965	0.7177655
966	0.7154101
967	0.7127373
968	0.7097404
969	0.7064104
970	0.7027387
971	0.6987142
972	0.694325
973	0.689559
974	0.6844013
975	0.6788376
976	0.6728504
977	0.6664232
978	0.6595356
979	0.6521689
980	0.6443
981	0.6359078
982	0.6269667
983	0.6174536
984	0.6073404
985	0.5966026
986	0.5852116
987	0.5731384
988	0.5603576
989	0.5468393
990	0.5325597
991	0.5174912
992	0.5016143
993	0.4849069
994	0.4673578
995	0.4489548
996	0.4297007
997	0.4095993
998	0.3886743
999	0.366954
1000	0.3444914
