Wavelength (nm)	Reflectance
1135	0.0913655
1136	0.091872
1137	0.0923746
1138	0.0928736
1139	0.0933688
1140	0.0938603
1141	0.0943474
1142	0.0948309
1143	0.0953107
1144	0.0957867
1145	0.0962589
1146	0.0967274
1147	0.0971921
1148	0.097653
1149	0.0981101
1150	0.0985633
1151	0.0990127
1152	0.0994583
1153	0.0999
1154	0.1003378
1155	0.1007718
1156	0.1012019
1157	0.1016281
1158	0.1020503
1159	0.1024686
1160	0.1028831
1161	0.1032936
1162	0.1037002
1163	0.1041028
1164	0.1045015
1165	0.1048962
1166	0.1052871
1167	0.1056739
1168	0.1060568
1169	0.1064356
1170	0.1068106
1171	0.1071815
1172	0.1075485
1173	0.1079115
1174	0.1082705
1175	0.1086256
1176	0.1089767
1177	0.1093238
1178	0.1096669
1179	0.110006
1180	0.1103411
1181	0.1106723
1182	0.1109995
1183	0.1113227
1184	0.111642
1185	0.1119573
1186	0.1122685
1187	0.1125759
1188	0.1128792
1189	0.1131787
1190	0.1134741
1191	0.1137656
1192	0.1140531
1193	0.1143367
1194	0.1146164
1195	0.1148921
1196	0.1151639
1197	0.1154318
1198	0.1156957
1199	0.1159557
1200	0.1162119
1201	0.1164622
1202	0.1167085
1203	0.1169508
1204	0.1171893
1205	0.1174237
1206	0.1176542
1207	0.1178808
1208	0.1181034
1209	0.1183222
1210	0.118537
1211	0.1187503
1212	0.1189597
1213	0.1191653
1214	0.1193671
1215	0.1195651
1216	0.1197593
1217	0.1199498
1218	0.1201365
1219	0.1203194
1220	0.1204986
1221	0.1206741
1222	0.1208458
1223	0.1210138
1224	0.1211782
1225	0.1213388
1226	0.1214958
1227	0.1216491
1228	0.1217987
1229	0.1219447
1230	0.122087
1231	0.1222257
1232	0.1223608
1233	0.1224923
1234	0.1226203
1235	0.1227446
1236	0.1228654
1237	0.1229826
1238	0.1230962
1239	0.1232064
1240	0.123313
1241	0.1234161
1242	0.1235157
1243	0.1236119
1244	0.1237046
1245	0.1237938
1246	0.1238796
1247	0.1239619
1248	0.1240409
1249	0.1241164
1250	0.1241886
1251	0.1242574
1252	0.1243228
1253	0.1243848
1254	0.1244436
1255	0.124499
1256	0.1245511
1257	0.1245999
1258	0.1246454
1259	0.1246877
1260	0.1247267
1261	0.1247624
1262	0.124795
1263	0.1248243
1264	0.1248505
1265	0.1248734
1266	0.1248932
1267	0.1249099
1268	0.1249234
1269	0.1249337
1270	0.124941
1271	0.1249409
1272	0.1249378
1273	0.1249315
1274	0.1249221
1275	0.1249096
1276	0.124894
1277	0.1248754
1278	0.1248537
1279	0.124829
1280	0.1248013
1281	0.1247751
1282	0.1247459
1283	0.1247138
1284	0.1246788
1285	0.1246409
1286	0.1246002
1287	0.1245566
1288	0.1245102
1289	0.1244609
1290	0.1244088
1291	0.1243539
1292	0.1242962
1293	0.1242358
1294	0.1241726
1295	0.1241067
1296	0.1240381
1297	0.1239667
1298	0.1238927
1299	0.123816
1300	0.1237366
1301	0.1236546
1302	0.1235699
1303	0.1234827
1304	0.1233928
1305	0.1233004
1306	0.1232053
1307	0.1231078
1308	0.1230077
1309	0.122905
1310	0.1227999
1311	0.1226922
1312	0.1225821
1313	0.1224695
1314	0.1223545
1315	0.1222371
1316	0.1221172
1317	0.1219949
1318	0.1218703
1319	0.1217432
1320	0.1216138
1321	0.1214821
1322	0.121348
1323	0.1212117
1324	0.121073
1325	0.1209321
1326	0.1207889
1327	0.1206434
1328	0.1204957
1329	0.1203458
1330	0.1201937
1331	0.1200394
1332	0.119883
1333	0.1197243
1334	0.1195636
1335	0.1194007
1336	0.1192357
1337	0.1190686
1338	0.1188994
1339	0.1187281
1340	0.1185548
1341	0.1183794
1342	0.1182021
1343	0.1180227
1344	0.1178413
1345	0.117658
1346	0.1174727
1347	0.1172854
1348	0.1170962
1349	0.1169051
1350	0.1167121
1351	0.1165114
1352	0.1163088
1353	0.1161043
1354	0.1158979
1355	0.1156897
1356	0.1154797
1357	0.1152678
1358	0.1150541
1359	0.1148387
1360	0.1146214
1361	0.1144084
1362	0.1141936
1363	0.113977
1364	0.1137589
1365	0.113539
1366	0.1133174
1367	0.1130942
1368	0.1128694
1369	0.1126429
1370	0.1124149
1371	0.1121852
1372	0.111954
1373	0.1117211
1374	0.1114868
1375	0.1112509
1376	0.1110135
1377	0.1107746
1378	0.1105342
1379	0.1102923
1380	0.1100489
1381	0.1098041
1382	0.1095579
1383	0.1093102
1384	0.1090611
1385	0.1088107
1386	0.1085588
1387	0.1083056
1388	0.1080511
1389	0.1077952
1390	0.1075379
1391	0.1072794
1392	0.1070196
1393	0.1067585
1394	0.1064961
1395	0.1062324
1396	0.1059676
1397	0.1057014
1398	0.1054341
1399	0.1051656
1400	0.1048959
1401	0.104625
1402	0.104353
1403	0.1040798
1404	0.1038055
1405	0.10353
1406	0.1032535
1407	0.1029758
1408	0.1026971
1409	0.1024174
1410	0.1021365
1411	0.1018484
1412	0.1015592
1413	0.101269
1414	0.1009777
1415	0.1006855
1416	0.1003923
1417	0.1000982
1418	0.0998031
1419	0.099507
1420	0.0992101
1421	0.0989185
1422	0.098626
1423	0.0983327
1424	0.0980385
1425	0.0977434
1426	0.0974475
1427	0.0971508
1428	0.0968532
1429	0.0965548
1430	0.0962557
1431	0.0959557
1432	0.095655
1433	0.0953535
1434	0.0950514
1435	0.0947484
1436	0.0944448
1437	0.0941404
1438	0.0938353
1439	0.0935296
1440	0.0932232
1441	0.0929161
1442	0.0926084
1443	0.0923001
1444	0.0919911
1445	0.0916815
1446	0.0913713
1447	0.0910606
1448	0.0907492
1449	0.0904373
1450	0.0901249
1451	0.0898119
1452	0.0894984
1453	0.0891843
1454	0.0888698
1455	0.0885548
1456	0.0882393
1457	0.0879233
1458	0.0876069
1459	0.08729
1460	0.0869727
1461	0.086655
1462	0.0863368
1463	0.0860183
1464	0.0856994
1465	0.08538
1466	0.0850604
1467	0.0847403
1468	0.08442
1469	0.0840992
1470	0.0837782
1471	0.0834569
1472	0.0831352
1473	0.0828133
1474	0.082491
1475	0.0821686
1476	0.0818458
1477	0.0815228
1478	0.0811996
1479	0.0808762
1480	0.0805525
1481	0.0802225
1482	0.0798922
1483	0.0795619
1484	0.0792313
1485	0.0789006
1486	0.0785698
1487	0.0782388
1488	0.0779078
1489	0.0775766
1490	0.0772453
1491	0.07692
1492	0.0765946
1493	0.0762692
1494	0.0759437
1495	0.0756181
1496	0.0752925
1497	0.0749668
1498	0.0746411
1499	0.0743153
1500	0.0739896
1501	0.0736638
1502	0.0733381
1503	0.0730124
1504	0.0726867
1505	0.0723611
1506	0.0720354
1507	0.0717099
1508	0.0713844
1509	0.071059
1510	0.0707336
1511	0.0704084
1512	0.0700832
1513	0.0697582
1514	0.0694333
1515	0.0691085
1516	0.0687838
1517	0.0684593
1518	0.068135
1519	0.0678108
1520	0.0674868
1521	0.0671629
1522	0.0668393
1523	0.0665158
1524	0.0661926
1525	0.0658695
1526	0.0655468
1527	0.0652242
1528	0.0649019
1529	0.0645798
1530	0.0642579
1531	0.0639307
1532	0.0636037
1533	0.063277
1534	0.0629507
1535	0.0626247
1536	0.062299
1537	0.0619737
1538	0.0616486
1539	0.061324
1540	0.0609997
1541	0.0606814
1542	0.0603634
1543	0.0600458
1544	0.0597285
1545	0.0594117
1546	0.0590952
1547	0.0587791
1548	0.0584634
1549	0.0581481
1550	0.0578333
1551	0.0575188
1552	0.0572048
1553	0.0568912
1554	0.0565781
1555	0.0562654
1556	0.0559532
1557	0.0556414
1558	0.0553302
1559	0.0550194
1560	0.0547091
1561	0.0543992
1562	0.0540899
1563	0.0537811
1564	0.0534728
1565	0.053165
1566	0.0528578
1567	0.0525511
1568	0.0522449
1569	0.0519393
1570	0.0516342
1571	0.0513297
1572	0.0510257
1573	0.0507224
1574	0.0504195
1575	0.0501174
1576	0.0498157
1577	0.0495147
1578	0.0492143
1579	0.0489145
1580	0.0486153
1581	0.0483117
1582	0.0480088
1583	0.0477065
1584	0.0474049
1585	0.047104
1586	0.0468038
1587	0.0465042
1588	0.0462054
1589	0.0459072
1590	0.0456098
1591	0.0453179
1592	0.0450267
1593	0.0447362
1594	0.0444464
1595	0.0441573
1596	0.0438689
1597	0.0435813
1598	0.0432943
1599	0.0430081
1600	0.0427226
1601	0.0424378
1602	0.0421537
1603	0.0418705
1604	0.0415879
1605	0.0413061
1606	0.0410251
1607	0.0407448
1608	0.0404653
1609	0.0401866
1610	0.0399086
1611	0.0396314
1612	0.0393551
1613	0.0390794
1614	0.0388047
1615	0.0385306
1616	0.0382574
1617	0.037985
1618	0.0377135
1619	0.0374427
1620	0.0371728
1621	0.0369036
1622	0.0366353
1623	0.0363679
1624	0.0361013
1625	0.0358355
1626	0.0355706
1627	0.0353065
1628	0.0350432
1629	0.0347809
1630	0.0345194
1631	0.0342545
1632	0.0339906
1633	0.0337276
1634	0.0334654
1635	0.0332042
1636	0.0329439
1637	0.0326846
1638	0.0324261
1639	0.0321686
1640	0.031912
1641	0.0316604
1642	0.0314096
1643	0.0311598
1644	0.030911
1645	0.0306629
1646	0.0304159
1647	0.0301697
1648	0.0299245
1649	0.0296802
1650	0.0294368
1651	0.0291943
1652	0.0289528
1653	0.0287123
1654	0.0284726
1655	0.0282339
1656	0.0279962
1657	0.0277594
1658	0.0275235
1659	0.0272887
1660	0.0270547
1661	0.0268217
1662	0.0265897
1663	0.0263587
1664	0.0261286
1665	0.0258995
1666	0.0256713
1667	0.0254441
1668	0.0252179
1669	0.0249927
1670	0.0247685
1671	0.0245417
1672	0.024316
1673	0.0240913
1674	0.0238676
1675	0.023645
1676	0.0234233
1677	0.0232027
1678	0.0229832
1679	0.0227646
1680	0.0225472
1681	0.022334
1682	0.0221219
1683	0.0219107
1684	0.0217006
1685	0.0214914
1686	0.0212833
1687	0.0210762
1688	0.0208701
1689	0.020665
1690	0.020461
1691	0.0202579
1692	0.0200559
1693	0.0198549
1694	0.0196549
1695	0.0194559
1696	0.019258
1697	0.0190611
1698	0.0188652
1699	0.0186703
1700	0.0184765
1701	0.0182808
1702	0.0180861
1703	0.0178925
1704	0.0176999
1705	0.0175084
1706	0.017318
1707	0.0171287
1708	0.0169404
1709	0.0167532
1710	0.0165671
1711	0.0163848
1712	0.0162036
1713	0.0160234
1714	0.0158443
1715	0.0156661
1716	0.0154891
1717	0.015313
1718	0.015138
1719	0.0149641
1720	0.0147912
1721	0.0146193
1722	0.0144485
1723	0.0142787
1724	0.01411
1725	0.0139423
1726	0.0137757
1727	0.0136101
1728	0.0134455
1729	0.013282
1730	0.0131196
1731	0.0129582
1732	0.0127978
1733	0.0126385
1734	0.0124802
1735	0.012323
1736	0.0121669
1737	0.0120117
1738	0.0118577
1739	0.0117046
1740	0.0115526
1741	0.0113995
1742	0.0112474
1743	0.0110964
1744	0.0109464
1745	0.0107976
1746	0.0106498
1747	0.0105031
1748	0.0103575
1749	0.010213
1750	0.0100695
1751	0.0099292
1752	0.0097899
1753	0.0096517
1754	0.0095145
1755	0.0093784
1756	0.0092432
1757	0.0091092
1758	0.0089761
1759	0.0088442
1760	0.0087132
1761	0.0085833
1762	0.0084544
1763	0.0083266
1764	0.0081998
1765	0.008074
1766	0.0079492
1767	0.0078255
1768	0.0077029
1769	0.0075812
1770	0.0074606
1771	0.0073393
1772	0.0072191
1773	0.0070999
1774	0.0069817
1775	0.0068647
1776	0.0067487
1777	0.0066337
1778	0.0065198
1779	0.0064069
1780	0.0062952
1781	0.006186
1782	0.0060778
1783	0.0059707
1784	0.0058645
1785	0.0057594
1786	0.0056553
1787	0.0055523
1788	0.0054502
1789	0.0053491
1790	0.005249
1791	0.00515
1792	0.0050519
1793	0.0049549
1794	0.0048589
1795	0.0047638
1796	0.0046698
1797	0.0045767
1798	0.0044847
1799	0.0043937
1800	0.0043036
1801	0.0042133
1802	0.004124
1803	0.0040357
1804	0.0039485
1805	0.0038622
1806	0.003777
1807	0.0036928
1808	0.0036096
1809	0.0035274
1810	0.0034462
1811	0.0033671
1812	0.003289
1813	0.0032119
1814	0.0031358
1815	0.0030606
1816	0.0029864
1817	0.0029131
1818	0.0028408
1819	0.0027695
1820	0.0026991
1821	0.0026297
1822	0.0025613
1823	0.0024938
1824	0.0024272
1825	0.0023617
1826	0.002297
1827	0.0022333
1828	0.0021706
1829	0.0021088
1830	0.0020479
1831	0.0019872
1832	0.0019274
1833	0.0018686
1834	0.0018107
1835	0.0017538
1836	0.0016979
1837	0.0016429
1838	0.0015889
1839	0.0015358
1840	0.0014837
1841	0.0014332
1842	0.0013836
1843	0.0013349
1844	0.0012872
1845	0.0012403
1846	0.0011944
1847	0.0011494
1848	0.0011053
1849	0.001062
1850	0.0010197
1851	0.0009783
1852	0.0009378
1853	0.0008981
1854	0.0008594
1855	0.0008215
1856	0.0007845
1857	0.0007485
1858	0.0007133
1859	0.0006789
1860	0.0006455
1861	0.0006125
1862	0.0005804
1863	0.0005492
1864	0.0005188
1865	0.0004894
1866	0.0004609
1867	0.0004332
1868	0.0004064
1869	0.0003805
1870	0.0003555
1871	0.0003317
1872	0.0003087
1873	0.0002866
1874	0.0002653
1875	0.0002448
1876	0.0002252
1877	0.0002064
1878	0.0001885
1879	0.0001714
1880	0.0001551
1881	0.0001397
1882	0.0001251
1883	0.0001113
1884	9.83e-05
1885	8.61e-05
1886	7.48e-05
1887	6.42e-05
1888	5.45e-05
1889	4.56e-05
1890	3.75e-05
1891	3.01e-05
1892	2.35e-05
1893	1.77e-05
1894	1.28e-05
1895	8.6e-06
1896	5.3e-06
1897	2.8e-06
1898	1.1e-06
1899	2e-07
1900	1e-07
1901	7e-07
1902	2.2e-06
1903	4.4e-06
1904	7.4e-06
1905	1.11e-05
1906	1.57e-05
1907	2.09e-05
1908	2.7e-05
1909	3.38e-05
1910	4.13e-05
1911	4.97e-05
1912	5.89e-05
1913	6.89e-05
1914	7.96e-05
1915	9.1e-05
1916	0.0001032
1917	0.0001162
1918	0.0001299
1919	0.0001444
1920	0.0001596
1921	0.0001754
1922	0.0001919
1923	0.0002091
1924	0.000227
1925	0.0002456
1926	0.0002649
1927	0.000285
1928	0.0003057
1929	0.0003272
1930	0.0003494
1931	0.0003725
1932	0.0003964
1933	0.0004209
1934	0.0004462
1935	0.0004722
1936	0.0004989
1937	0.0005263
1938	0.0005544
1939	0.0005831
1940	0.0006126
1941	0.0006423
1942	0.0006728
1943	0.0007039
1944	0.0007357
1945	0.0007681
1946	0.0008012
1947	0.0008349
1948	0.0008693
1949	0.0009044
1950	0.0009401
1951	0.0009764
1952	0.0010134
1953	0.001051
1954	0.0010893
1955	0.0011282
1956	0.0011677
1957	0.0012079
1958	0.0012486
1959	0.00129
1960	0.0013321
1961	0.0013752
1962	0.001419
1963	0.0014634
1964	0.0015085
1965	0.0015542
1966	0.0016005
1967	0.0016474
1968	0.0016949
1969	0.001743
1970	0.0017917
1971	0.0018405
1972	0.0018898
1973	0.0019398
1974	0.0019903
1975	0.0020413
1976	0.002093
1977	0.0021453
1978	0.0021981
1979	0.0022515
1980	0.0023054
1981	0.0023606
1982	0.0024163
1983	0.0024727
1984	0.0025296
1985	0.002587
1986	0.002645
1987	0.0027036
1988	0.0027628
1989	0.0028224
1990	0.0028827
1991	0.0029428
1992	0.0030034
1993	0.0030646
1994	0.0031263
1995	0.0031885
1996	0.0032512
1997	0.0033145
1998	0.0033783
1999	0.0034426
2000	0.0035074
